"b_b_Intercept","b_trL_Intercept","b_trL_anom","r_year__b[2021,Intercept]","r_year__b[2022,Intercept]","r_year__b[2023,Intercept]"
0.907466838942471,0.177168752437666,0.330541033845476,0.0118661691713109,-0.0390892178467588,0.0600730163275
1.07872740028049,0.137728803087686,0.564301022654099,-0.00750956559725053,0.0109602664286294,-0.0583470054698078
0.868170333067031,0.20805914544984,0.636259780765333,0.00340243106674718,-0.0119929905194635,-0.0331325272397343
0.948723653107768,0.163851033731588,0.528396927595077,0.00332573033194015,-0.0168626829784682,-0.00191899368208657
0.731163353471862,0.222523717652894,0.383763836214433,0.00667800084817715,0.000107182463460376,-0.00549542644620647
0.78367715494548,0.211647783887882,0.450097476038854,0.015203621788071,-0.0316362723079367,-0.0172120310351204
0.881859724433709,0.209521588255437,0.407536258289872,-0.0223242087563743,-0.0181119483624924,-0.0257562084893261
1.04768387943876,0.149008880439652,0.419799951597495,0.0988800633140595,-0.0849500712243313,-0.0286445866511292
0.828264394442661,0.180842333757234,0.763673323599102,0.0418718117411695,0.0478467547177733,-0.00629301044882316
0.703573633668638,0.240210362884297,0.374011657541927,-0.00456095716047067,0.00492616575357741,0.00954294210263665
0.773418681527195,0.231283117255948,0.572270535793977,-0.00100493888376498,-0.00366433848689761,0.00199477947567404
0.859355687911461,0.196763712882294,0.44571514285124,0.0583447750330408,0.00947260827673851,0.0258837970404858
0.681840442938759,0.205493197805728,0.192545832322478,0.200587890371211,0.116949178972879,-0.0360030842610732
0.643298245076508,0.254281312212882,0.580933351095183,0.0192960718352475,-0.0383323881532827,-0.0182061693204146
0.66586896688926,0.240448241334378,0.326469328428501,0.0272315263801891,-0.0253601431860463,-0.0243211402637484
0.55204624129217,0.249032314275414,0.291462381474727,0.23428383410499,0.0268906748988804,0.0986198167745516
0.860365437149452,0.183933452394945,0.427769182554692,0.0717387944470942,-0.0576345661485397,0.0277696518479141
0.941796269950662,0.188448614455593,0.404940661429028,0.0999522917231306,-0.0722014806692108,-0.0976973962988195
0.932863656229576,0.171953642632896,0.41370378108849,0.00922676524855008,-0.0105297793371956,-0.00182749563001098
0.919914936656378,0.190044208783119,0.262704365635616,0.176168057386039,-0.149641490033597,-0.137398490175817
0.830449848977509,0.2235167774443,0.420701732392128,-0.0229783924064417,-0.113501457255807,-0.103414380976525
1.08571881053294,0.137658904361878,0.314448253552683,0.135050217963545,-0.144352133718509,-0.0026427928097822
0.597275594092354,0.249383902196199,0.0500728135307089,0.186670143055008,-0.136403866926064,-0.0762247646467998
0.761907957064138,0.198639141523454,0.645856766447771,0.0290538127317659,-0.0156464879487905,0.112514362740042
0.718509708356289,0.231838600941568,0.554328975746196,0.036681257919928,-0.0504992498125822,0.012822873497789
0.957316417835896,0.174877046715544,0.644036752647531,-0.00545681486370929,-0.00611550433322789,0.0137257852929812
0.906823719660161,0.205048403459385,0.486114819796142,0.0122125383990148,-0.0290270585905698,0.00371352060406277
0.743109779778426,0.243497128662714,0.61837660931824,-0.00260134338473218,0.00288885362784866,0.0061497054275619
0.955262307764292,0.191989289522958,0.164928242893177,0.00772051208991062,-0.241663588272043,-0.202156244058657
0.888786872311381,0.184561043160895,0.392113014437861,0.0424040175151703,-0.0321947025914377,-0.0167724221671172
0.735296191238604,0.24261397313409,0.509890370177557,0.0465275740606692,0.0201847800918153,-0.122772935496338
0.931662584540911,0.196035200105199,0.522916030076581,-0.00142179574686467,-0.000999970365396078,0.00238058646111455
0.943234540242629,0.143764385948698,0.480867127466279,0.149247326132639,0.097564431724392,0.0204276295677119
0.607368819397307,0.252429191991373,0.247863588955304,0.0986204122433178,-0.0177918038567195,0.0735944872193881
0.710749283268362,0.233668350838312,0.745030189289493,-0.0191089768660963,-0.00851392990896636,0.0198248213150765
0.816671097335866,0.207752194174941,0.480077932329725,0.0518380778174415,0.0042385885952321,-0.0384405064496451
0.898450636501115,0.187321666262848,0.677689186923775,-0.00514093210119858,-0.0324477331444067,0.0450096678462095
0.921644976658349,0.207824148736589,0.0465960540810287,0.0791673720803967,-0.262077912853784,-0.0944442822865601
0.807812677411284,0.218053323758527,0.379856268367061,0.0693748317813798,-0.0673790273725195,-0.159092924134952
0.853053809718215,0.202287271814536,0.671603993564833,-0.0733149186275516,-0.0417163574756068,0.0200452436214789
0.715084103946757,0.209283838577365,0.270879251735742,0.276611280355627,0.051644764219879,0.0590379677731471
0.824178591682451,0.195005053224838,0.657127142096147,0.00539137667683886,-0.00382089202523399,-0.0112440169598323
0.933502750573737,0.158944795670058,0.299324429835493,0.134375083936456,0.022996972731726,0.0722784857832497
0.670781381918641,0.219143022876779,0.284065133861403,0.128237128739997,0.019477193203809,-0.0131362751276087
0.859918900296415,0.193583035111328,0.641273384165523,-0.0432270805258705,0.13757225348636,0.0264140367776794
